dataset,method,compression_ratio,file_size_mb,write_time,read_time,write_throughput_gbs,read_throughput_gbs,bytes_read,actual_io_bytes,chunk_size,creation_time,conversion_time,run_number,run_directory
3D_EELS,real_space_blosc_zlib,4.705352314923883,1.7001914978027344,0.1354877948760986,0.0160984992980957,0.0576620204583328,0.4852936820591807,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,real_space_blosc_zstd,4.643625884179049,1.7227916717529297,0.0408883094787597,0.0070748329162597,0.1910692836068059,1.1042663611242165,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,real_space_lz4_hdf5,2.2873284968803733,3.497529983520508,0.0139393806457519,0.0105690956115722,0.5604624910204221,0.7391833972479134,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,real_space_bitshuffle_lz4,4.171384328805379,1.9178285598754885,0.0088944435119628,0.0047588348388671,0.8783573687878625,1.641683366733467,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,balanced_none,0.9980934322882904,8.015281677246094,0.0044858455657958,0.0027387142181396,1.7415891575870317,2.85261600069644,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_gzip_1,3.5882088743986933,2.229524612426758,0.0661680698394775,0.0211195945739746,0.1180705439791877,0.3699171389221286,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_gzip_6,4.050692764088392,1.974970817565918,0.3200497627258301,0.0188770294189453,0.0244102664956279,0.4138627867030413,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_gzip_9,4.181919246152519,1.9129972457885744,2.92724609375,0.0182092189788818,0.0026688907422852,0.4290409165302782,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_lzf,2.451066376190966,3.263885498046875,0.0400068759918212,0.022207498550415,0.1952789315915876,0.3517955875248268,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_szip,4.693928048439975,1.704329490661621,0.0389394760131835,0.0279412269592285,0.2006318728417134,0.2796047579227605,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
