dataset,method,n_runs,compression_ratio_mean,compression_ratio_std,compression_ratio_min,compression_ratio_max,compression_ratio_median,compression_ratio_cv_percent,file_size_mb_mean,file_size_mb_std,file_size_mb_min,file_size_mb_max,file_size_mb_median,file_size_mb_cv_percent,write_time_mean,write_time_std,write_time_min,write_time_max,write_time_median,write_time_cv_percent,read_time_mean,read_time_std,read_time_min,read_time_max,read_time_median,read_time_cv_percent,write_throughput_gbs_mean,write_throughput_gbs_std,write_throughput_gbs_min,write_throughput_gbs_max,write_throughput_gbs_median,write_throughput_gbs_cv_percent,read_throughput_gbs_mean,read_throughput_gbs_std,read_throughput_gbs_min,read_throughput_gbs_max,read_throughput_gbs_median,read_throughput_gbs_cv_percent,chunk_size
3D_EELS,balanced_lzf,10,2.451066376190966,0.0,2.451066376190966,2.451066376190966,2.451066376190966,0.0,3.263885498046875,0.0,3.263885498046875,3.263885498046875,3.263885498046875,0.0,0.03876690864562983,0.0004962881853956524,0.0384204387664794,0.0400068759918212,0.038576483726501395,1.2801850927352667,0.02167074680328365,0.00029943772751212964,0.021193504333496,0.022207498550415,0.0216683149337768,1.3817600760614188,0.20155406725530445,0.0025258078573071655,0.1952789315915876,0.2033422899588574,0.20251980060604002,1.2531664042818724,0.3605708358985559,0.004970196513329383,0.3517955875248268,0.3686270980515682,0.36055142888255254,1.3784244366140899,"(16, 16, 1, 128)"
3D_EELS,balanced_none,10,0.9980934322882902,2.340555645717801e-16,0.9980934322882904,0.9980934322882904,0.9980934322882904,2.3450265977120995e-14,8.015281677246094,0.0,8.015281677246094,8.015281677246094,8.015281677246094,0.0,0.0043209552764892105,0.00011344166560813183,0.0041172504425048,0.004488468170166,0.00431418418884275,2.625383933626444,0.00244774818420405,0.00014618125564056362,0.0022616386413574,0.0027387142181396,0.00242280960083,5.972070843884553,1.809172454638847,0.047558375764581357,1.7405715499840646,1.8975041982743648,1.8108907240649463,2.628736450338844,3.201668064661093,0.18563307021328834,2.85261600069644,3.4543537845245624,3.224742463882693,5.798011113714194,"(16, 16, 1, 128)"
3D_EELS,balanced_szip,10,4.693928048439974,9.362222582871203e-16,4.693928048439975,4.693928048439975,4.693928048439975,1.9945390057657007e-14,1.704329490661621,0.0,1.704329490661621,1.704329490661621,1.704329490661621,0.0,0.03631694316864008,0.0009288198579583937,0.0358669757843017,0.0389394760131835,0.036047339439392,2.5575386497849184,0.026746940612792917,0.0006769902333758337,0.0260148048400878,0.0279412269592285,0.026553988456726,2.5310940910080495,0.21523921167629728,0.005180334653909767,0.2006318728417134,0.2178187546946562,0.2167291259779415,2.4067801649917673,0.2922552113872942,0.007276695321323342,0.2796047579227605,0.3003097677658229,0.2942293638726191,2.4898427941735912,"(16, 16, 1, 128)"
3D_EELS,real_space_bitshuffle_lz4,10,4.171384328805379,0.0,4.171384328805379,4.171384328805379,4.171384328805379,0.0,1.9178285598754887,2.340555645717801e-16,1.9178285598754885,1.9178285598754885,1.9178285598754885,1.2204196426555233e-14,0.00766689777374263,0.00043692714033040933,0.0074062347412109,0.0088944435119628,0.00754392147064205,5.698877867222709,0.00433108806610101,0.00016802443806819418,0.004178762435913,0.0047588348388671,0.0042815208435058,3.879497149533959,1.0216185331774985,0.05124961077914207,0.8783573687878625,1.0548544939479785,1.0356020097043213,5.016511458513041,1.8061131121682532,0.06573953526292368,1.641683366733467,1.869572659325612,1.8247020826372649,3.6398348929543425,"(32, 32, 1, 256)"
3D_EELS,real_space_blosc_blosclz,10,2.8627403872405024,4.681111291435602e-16,2.862740387240502,2.862740387240502,2.862740387240502,1.635185402176092e-14,2.794525146484375,0.0,2.794525146484375,2.794525146484375,2.794525146484375,0.0,0.01193020343780513,0.00031995943966458114,0.0115587711334228,0.012592077255249,0.01183748245239255,2.6819277754365434,0.005819344520568791,0.0001850127644691556,0.0054352283477783,0.0059640407562255,0.00588834285736075,3.179271545364222,0.6552666510659086,0.01724581908325353,0.6204298021395437,0.675893649058394,0.6599912204717745,2.6318780385359326,1.3437840834009105,0.04470082975664722,1.3099340395762542,1.4373821116813617,1.3267739785709542,3.326489002869889,"(32, 32, 1, 256)"
3D_EELS,real_space_blosc_lz4,10,3.0768876390193554,4.681111291435602e-16,3.076887639019356,3.076887639019356,3.076887639019356,1.5213786919198434e-14,2.600029945373535,0.0,2.600029945373535,2.600029945373535,2.600029945373535,0.0,0.0080447435379028,0.0002309823795681637,0.0077848434448242,0.0085823535919189,0.00796151161193845,2.8712211704436625,0.0036442279815673295,0.0001336513301570599,0.0035407543182373,0.0040094852447509,0.0036075115203857,3.6674799390453727,0.9718273285017258,0.02695741315589181,0.9102980803955886,1.0035526154600023,0.9812839284515874,2.7738891843525613,2.1462096102370896,0.07300077826297086,1.948504489504668,2.2064507440576397,2.1656627122793433,3.401381575907981,"(32, 32, 1, 256)"
3D_EELS,real_space_blosc_lz4hc,10,3.85618413461649,0.0,3.85618413461649,3.85618413461649,3.85618413461649,0.0,2.074589729309082,0.0,2.074589729309082,2.074589729309082,2.074589729309082,0.0,0.08688247203826899,0.001443841976054602,0.0849697589874267,0.088841438293457,0.08702814579010004,1.6618334425597778,0.00333299636840814,0.0002795416736323056,0.0030615329742431,0.0038745403289794,0.00326359272003165,8.38709805632991,0.08994271559151726,0.0014972304692239147,0.0879375677619502,0.0919444764007867,0.08977008856874445,1.6646489483636655,2.358151601363233,0.18805633713636902,2.016368223493939,2.551826181761545,2.39571465714843,7.974734831622141,"(32, 32, 1, 256)"
3D_EELS,real_space_blosc_zlib,10,4.705352314923884,9.362222582871203e-16,4.705352314923883,4.705352314923883,4.705352314923883,1.9896964044917967e-14,1.7001914978027344,0.0,1.7001914978027344,1.7001914978027344,1.7001914978027344,0.0,0.13249471187591552,0.0021182701792575075,0.1294596195220947,0.1354877948760986,0.1328445672988891,1.5987582819466173,0.015452671051025338,0.000491773160027716,0.0149281024932861,0.0162606239318847,0.01528036594390865,3.1824476066555833,0.05897822492906011,0.0009457796834882389,0.0576620204583328,0.0603470026317098,0.05880983733404055,1.603608254785282,0.5060288052374284,0.015811541302408656,0.4804551186182223,0.5233417980291633,0.5112772165419026,3.1246326570262912,"(32, 32, 1, 256)"
3D_EELS,real_space_blosc_zstd,10,4.64362588417905,9.362222582871203e-16,4.643625884179049,4.643625884179049,4.643625884179049,2.0161448868584634e-14,1.7227916717529297,0.0,1.7227916717529297,1.7227916717529297,1.7227916717529297,0.0,0.039711260795593215,0.0008365205655749617,0.0382204055786132,0.0408883094787597,0.03988444805145255,2.106507194220817,0.00716717243194574,0.0011413440787611537,0.0063674449920654,0.0102984905242919,0.00678718090057365,15.924607501752295,0.19681180517410202,0.0041780598601358476,0.1910692836068059,0.2044065174539012,0.19587939872302268,2.122870554660015,1.1089334436212948,0.13271115951465087,0.7586063201759463,1.2269442468266747,1.1510670065902735,11.967459388840677,"(32, 32, 1, 256)"
3D_EELS,real_space_gzip_1,10,3.490958000426974,4.681111291435602e-16,3.4909580004269745,3.4909580004269745,3.4909580004269745,1.3409245516167946e-14,2.291634559631348,0.0,2.291634559631348,2.291634559631348,2.291634559631348,0.0,0.06774377822875974,0.0012728271089379676,0.0665884017944336,0.0705549716949462,0.06730508804321285,1.8788841458470726,0.021455693244934036,0.00038772373897742474,0.0205531120300292,0.0218546390533447,0.0214837789535522,1.8070902419756179,0.11536019400121433,0.0021263192615575337,0.1107292627623517,0.1173252366698652,0.11607724542078149,1.8432001436606036,0.364231821091333,0.006725135933393582,0.3574755904652812,0.380112753172633,0.3636517367998862,1.8463889050779063,"(32, 32, 1, 256)"
3D_EELS,real_space_gzip_6,10,3.9368349915524683,4.681111291435602e-16,3.9368349915524687,3.9368349915524687,3.9368349915524687,1.1890544819582677e-14,2.032089233398437,0.0,2.032089233398437,2.032089233398437,2.032089233398437,0.0,0.30767483711242677,0.003527466552746663,0.3053860664367676,0.3172955513000488,0.3064699172973633,1.1464917267373735,0.016390872001647922,0.0002933047296567577,0.0161871910095214,0.0171520709991455,0.016299128532409647,1.7894394491474834,0.0253949983486804,0.00028412457026750376,0.0246221542281005,0.0255823721466926,0.0254919240918555,1.1188209834330143,0.4767702851863202,0.008262195717730585,0.4554843552355402,0.4826346952602586,0.4793214732037745,1.7329510614323935,"(32, 32, 1, 256)"
3D_EELS,real_space_gzip_9,10,4.077394894876649,0.0,4.077394894876649,4.077394894876649,4.077394894876649,0.0,1.9620370864868164,0.0,1.9620370864868164,1.9620370864868164,1.9620370864868164,0.0,2.9553341388702394,0.05731573781768134,2.925823211669922,3.1174404621124268,2.9370380640029907,1.9393995779980369,0.01581726074218745,0.00025375506638087545,0.0155467987060546,0.0164315700531005,0.01579368114471435,1.6042921117438844,0.00264437937044036,4.894308412825983e-05,0.0025060622953184,0.0026701886733412,0.0026599927714405502,1.8508344406010662,0.49403455457221523,0.007766441649750431,0.4754566955411425,0.5025150288308183,0.49466162887239196,1.5720442179343905,"(32, 32, 1, 256)"
3D_EELS,real_space_lz4_hdf5,10,2.2873284968803733,0.0,2.2873284968803733,2.2873284968803733,2.2873284968803733,0.0,3.497529983520508,0.0,3.497529983520508,3.497529983520508,3.497529983520508,0.0,0.013076114654540968,0.00032430315660695377,0.0128240585327148,0.0139393806457519,0.012965679168701151,2.4801186374909334,0.01033513545989986,0.00020439894375548124,0.0100455284118652,0.0107381343841552,0.0103201866149902,1.9777093831865629,0.5977789143594036,0.014138419661058636,0.5604624910204221,0.6092065144641927,0.6025523966017947,2.3651586433438787,0.7561800333007652,0.014806254473464947,0.7275472368391838,0.7777092134618123,0.7570164828916432,1.9580329843985536,"(32, 32, 1, 256)"
3D_EELS,real_space_lzf,10,2.4065984444884343,0.0,2.4065984444884343,2.4065984444884343,2.4065984444884343,0.0,3.3241939544677725,4.681111291435602e-16,3.324193954467773,3.324193954467773,3.324193954467773,1.4081943940557708e-14,0.03798701763153072,0.0009220847199546838,0.0369536876678466,0.0394716262817382,0.03761887550354,2.427368025831323,0.02108182907104488,0.000663360318866684,0.0202176570892334,0.0221855640411376,0.02114188671112055,3.1465975586425046,0.20576969321761113,0.004913359584477141,0.1979269854309115,0.2114132713958514,0.20767576663504772,2.387795553196958,0.370908443377279,0.011608804925479492,0.3521434021471634,0.3864196511751318,0.36954271508376446,3.1298303214066494,"(32, 32, 1, 256)"
3D_EELS,real_space_none,10,0.9993976408872214,2.340555645717801e-16,0.9993976408872216,0.9993976408872216,0.9993976408872216,2.3419663504908397e-14,8.00482177734375,0.0,8.00482177734375,8.00482177734375,8.00482177734375,0.0,0.004469561576843229,0.0005930009075928612,0.0040581226348876,0.005774974822998,0.0041686296463012504,13.267540840363298,0.00220808982849116,9.244440727603494e-05,0.0021135807037353,0.0024173259735107,0.0021742582321166498,4.186623482578351,1.7723574717088009,0.20530879830827903,1.3528197506399142,1.92515128370836,1.874141794838812,11.583938431468487,3.5434560813146816,0.1415680799699614,3.231876910937962,3.6963338973491258,3.5932121249199964,3.9951978159536625,"(32, 32, 1, 256)"
3D_EELS,real_space_szip,10,4.798096458314268,0.0,4.798096458314268,4.798096458314268,4.798096458314268,0.0,1.667327880859375,0.0,1.667327880859375,1.667327880859375,1.667327880859375,0.0,0.0355758190155029,0.0006684489091958167,0.0344545841217041,0.0366692543029785,0.035631418228149345,1.8789417297870956,0.02480506896972649,0.0006472014407786068,0.0241370201110839,0.0258402824401855,0.024631381034850998,2.6091499345093054,0.2196714637473213,0.004143576757096178,0.2130531462529746,0.2267477666369115,0.2192603540014788,1.886260821688864,0.3151459049674323,0.008097480947980181,0.3023380266095846,0.3236729291372804,0.3171821248328841,2.5694387330899917,"(32, 32, 1, 256)"
3D_EELS,simple_gzip,10,3.662149702439161,0.0,3.662149702439161,3.662149702439161,3.662149702439161,0.0,2.18450927734375,0.0,2.18450927734375,2.18450927734375,2.18450927734375,0.0,4.994984102249146,0.12666156134164736,4.923606872558594,5.347435235977173,4.957100033760071,2.5357750645215082,,,,,,,,,,,,,,,,,,,
3D_EELS,single_frame_bitshuffle_lz4,10,3.324836088900022,0.0,3.324836088900022,3.324836088900022,3.324836088900022,0.0,2.4061336517333984,0.0,2.4061336517333984,2.4061336517333984,2.4061336517333984,0.0,0.020692181587219194,0.0013350037189285725,0.0197718143463134,0.0241193771362304,0.02016580104827875,6.451730153736693,0.015282392501831003,0.00030851994671307495,0.0148961544036865,0.0158441066741943,0.01523840427398675,2.0187935015810563,0.3788272614066458,0.021881141287817686,0.3239096911944961,0.3951331862195372,0.387415010244501,5.776020766448943,0.5113949151363597,0.010221781377652695,0.4930855466104883,0.5244642199779126,0.5126863924525595,1.998803874482626,"(1, 1, 1, 1024)"
3D_EELS,single_frame_blosc_blosclz,10,2.416996117469945,4.681111291435602e-16,2.4169961174699446,2.4169961174699446,2.4169961174699446,1.936747542786986e-14,3.3098936080932617,0.0,3.3098936080932617,3.3098936080932617,3.3098936080932617,0.0,0.03519771099090572,0.002806315498439018,0.0332791805267334,0.0420308113098144,0.03387188911437985,7.9730056854097855,0.017615199089050237,0.0004196061516228656,0.0168550014495849,0.0184657573699951,0.0175615549087524,2.382068743598229,0.2230953486589396,0.015843647227428294,0.1858755459753814,0.2347563815077767,0.23064881408851895,7.1017380338348115,0.44373438491345585,0.010517721524385947,0.4230803992201521,0.4635122710234104,0.4448640873967265,2.3702741734646686,"(1, 1, 1, 1024)"
3D_EELS,single_frame_blosc_lz4,10,2.3242826430952506,4.681111291435602e-16,2.32428264309525,2.32428264309525,2.32428264309525,2.014002602197192e-14,3.441922187805176,0.0,3.441922187805176,3.441922187805176,3.441922187805176,0.0,0.02192366123199459,0.001677967824493611,0.020301342010498,0.0257806777954101,0.0213685035705566,7.6536843309950715,0.016104269027709908,0.00044543399705503474,0.0152792930603027,0.0168282985687255,0.01606607437133785,2.7659373815017374,0.3580719382236501,0.025051790583172716,0.3030370288166315,0.3848267762771579,0.36561637661321333,6.996300996791735,0.485455232804037,0.013482279976088295,0.464247765042574,0.5113129232593702,0.48627334966710645,2.777244751944134,"(1, 1, 1, 1024)"
3D_EELS,single_frame_blosc_lz4hc,10,2.6274395940981483,0.0,2.6274395940981483,2.6274395940981483,2.6274395940981483,0.0,3.0447893142700195,0.0,3.0447893142700195,3.0447893142700195,3.0447893142700195,0.0,0.09805774688720699,0.0040021203083142765,0.0941720008850097,0.1052334308624267,0.09707736968994135,4.081391257049584,0.01542844772338863,0.00034329008385548175,0.0147135257720947,0.0159339904785156,0.01542139053344725,2.225046161546595,0.07978908492158313,0.0031769750032697936,0.0742397158010879,0.0829599023762867,0.0804991432909942,3.9817163041688355,0.5065988172300934,0.011440618945357013,0.4903040459660043,0.5309740249218154,0.5066026202906723,2.258319316241271,"(1, 1, 1, 1024)"
3D_EELS,single_frame_blosc_zlib,10,3.0939591028021387,0.0,3.0939591028021387,3.0939591028021387,3.0939591028021387,0.0,2.585683822631836,0.0,2.585683822631836,2.585683822631836,2.585683822631836,0.0,0.18532357215881343,0.009235056232185549,0.1781497001647949,0.2076032161712646,0.1818017959594726,4.983206466725964,0.0439116239547729,0.0008852773897664077,0.0428268909454345,0.0460128784179687,0.0438984632492065,2.016043384499297,0.04224419282783306,0.001968628693335238,0.037631883282362,0.0438535680541317,0.042974279126267945,4.660116720322763,0.1779778703923927,0.0035121691339727442,0.1697894213231636,0.1824204332262607,0.17796760620409757,1.9733740639942303,"(1, 1, 1, 1024)"
3D_EELS,single_frame_blosc_zstd,10,3.165892359913378,0.0,3.165892359913378,3.165892359913378,3.165892359913378,0.0,2.5269336700439453,0.0,2.5269336700439453,2.5269336700439453,2.5269336700439453,0.0,0.0827999830245971,0.0029682002756416105,0.0804419517517089,0.089881420135498,0.08171975612640375,3.5847836765375396,0.027919912338256785,0.0008682787797504376,0.0272519588470459,0.0301792621612548,0.0277129411697387,3.1098907805691542,0.09445794132573451,0.0032270534927928856,0.0869200774556354,0.0971197221086076,0.09560391610212934,3.4163919385713877,0.28004913421114985,0.008254294433140219,0.2588698145851273,0.286676640158176,0.2819084361830687,2.947445081875059,"(1, 1, 1, 1024)"
3D_EELS,single_frame_gzip_1,10,2.6639542117626585,0.0,2.6639542117626585,2.6639542117626585,2.6639542117626585,0.0,3.003054618835449,0.0,3.003054618835449,3.003054618835449,3.003054618835449,0.0,0.1292499780654907,0.006287260558394194,0.1257364749908447,0.1469340324401855,0.12725591659545896,4.864419052518873,0.050529026985168424,0.0012305768960198045,0.049173355102539,0.0535609722137451,0.0503531694412231,2.435386092791794,0.060560317609144154,0.0026373541251229937,0.053170119068095,0.0621339193783574,0.0613920964147886,4.354921224397233,0.15469392861222742,0.0036435653156989124,0.1458618034195263,0.1588766921376207,0.15515438805054982,2.355338278874712,"(1, 1, 1, 1024)"
3D_EELS,single_frame_gzip_6,10,2.861406490160108,4.681111291435602e-16,2.8614064901601086,2.8614064901601086,2.8614064901601086,1.6359476738216504e-14,2.795827865600586,0.0,2.795827865600586,2.795827865600586,2.795827865600586,0.0,0.23634743690490717,0.007110788581544588,0.231389045715332,0.2546365261077881,0.2339885234832763,3.008616752804291,0.048159813880920374,0.0007528645959291122,0.0472638607025146,0.0499584674835205,0.0478913784027099,1.5632630927325426,0.033080747642054605,0.000945714326376053,0.0306809872072043,0.0337634825185777,0.0333888502299029,2.8588057821697883,0.1622553075949051,0.0024878193324976263,0.156379897012995,0.165295426227937,0.1631295825087552,1.5332745469928437,"(1, 1, 1, 1024)"
3D_EELS,single_frame_gzip_9,10,2.8839090706255552,4.681111291435602e-16,2.883909070625555,2.883909070625555,2.883909070625555,1.6231826929342855e-14,2.774012565612793,0.0,2.774012565612793,2.774012565612793,2.774012565612793,0.0,0.5834674119949341,0.011491041669551923,0.5735359191894531,0.609337568283081,0.5788916349411011,1.969440183516486,0.04803798198699946,0.0014034165802118183,0.0467176437377929,0.05190110206604,0.047654747962951605,2.921472805813586,0.01339434965175348,0.0002578762721698244,0.0128213003869318,0.0136216403168627,0.01349566319534355,1.9252616131016511,0.16274924293219817,0.004470799832984478,0.1505266687797729,0.1672280400922693,0.1639395948632775,2.74704800614466,"(1, 1, 1, 1024)"
3D_EELS,single_frame_lz4_hdf5,10,1.734819362721376,2.340555645717801e-16,1.7348193627213762,1.7348193627213762,1.7348193627213762,1.3491638933786273e-14,4.611431121826172,0.0,4.611431121826172,4.611431121826172,4.611431121826172,0.0,0.025540924072265582,0.001393853269650064,0.024559736251831,0.0292050838470459,0.025049805641174303,5.457332967696433,0.021725630760192828,0.0005352079477374919,0.0211055278778076,0.0229878425598144,0.0216375589370727,2.4634863477388014,0.3066247324349768,0.015141572161516148,0.2675047961141271,0.3181019502771549,0.3118793417163147,4.938144435145031,0.35978911428664756,0.008609443282391039,0.3398535543155842,0.3701636862736238,0.3610730114647245,2.392913776577412,"(1, 1, 1, 1024)"
3D_EELS,single_frame_lzf,10,1.895395147247553,4.865383827274432e-06,1.8953913785374457,1.8954008003127136,1.8953913785374457,0.00025669496064394934,4.220755767822266,1.0834456585764971e-05,4.220743179321289,4.22076416015625,4.22076416015625,0.00025669470544501796,0.05956935882568355,0.0038515346298556665,0.0573055744171142,0.0699498653411865,0.05835127830505365,6.465630494909848,0.03512663841247555,0.001175772910037618,0.0338885784149169,0.0372376441955566,0.03473877906799315,3.347240052495406,0.13158584019446626,0.007503632657036626,0.1116871342338381,0.136330541652625,0.13388741046541705,5.702462093145631,0.22262864866521553,0.007274679857540197,0.2098011345447095,0.230534898936956,0.22489461367303995,3.267629705860414,"(1, 1, 1, 1024)"
3D_EELS,single_frame_none,10,0.968190976024583,2.340555645717801e-16,0.9681909760245828,0.9681909760245828,0.9681909760245828,2.417452448615233e-14,8.262832641601562,0.0,8.262832641601562,8.262832641601562,8.262832641601562,0.0,0.01585648059844965,0.002099797156639686,0.0145635604858398,0.0208497047424316,0.014908313751220651,13.242517112183085,0.01587288379669185,0.0007504211893643699,0.0143797397613525,0.0166590213775634,0.0161342620849609,4.727692831221817,0.49926693705596853,0.055285137125703813,0.3747055460263007,0.5364416213738459,0.5241019552551611,11.073262221549085,0.4932271127363845,0.02435408441095926,0.4689651224364203,0.5432991229088256,0.48422297172448336,4.937701878520983,"(1, 1, 1, 1024)"
3D_EELS,single_frame_szip,10,4.159963501296795,0.0,4.159963501296795,4.159963501296795,4.159963501296795,0.0,1.9230937957763672,0.0,1.9230937957763672,1.9230937957763672,1.9230937957763672,0.0,0.04971275329589838,0.002081211955916717,0.0479679107666015,0.0548851490020751,0.04885208606719965,4.186474934367455,0.03855612277984615,0.0005758461866894822,0.0381045341491699,0.0398840904235839,0.038286805152893,1.493527214802017,0.15738599074574938,0.006193152825260026,0.1423426945548533,0.1628692989780905,0.1599220206670937,3.935008952140353,0.20266662998383583,0.002970718754874634,0.1958801095130495,0.2050280937543016,0.2040530615866328,1.4658154404163974,"(1, 1, 1, 1024)"
3D_EELS,sparse_csr,10,0.6321109589305349,0.0,0.6321109589305349,0.6321109589305349,0.6321109589305349,0.0,12.656005859375,0.0,12.656005859375,12.656005859375,12.656005859375,0.0,0.03221807479858393,0.0029121537103327525,0.0299830436706542,0.0398271083831787,0.03107416629791255,9.038881834307336,0.016638994216918897,0.0006479750983654479,0.0158665180206298,0.017824649810791,0.01658582687377925,3.8943165068629724,,,,,,,,,,,,,
3D_EELS,uint8_overflow,10,1.5272287813331842,0.0,1.5272287813331842,1.5272287813331842,1.5272287813331842,0.0,5.238245964050293,0.0,5.238245964050293,5.238245964050293,5.238245964050293,0.0,0.30757946968078614,0.0076570879983077576,0.3031549453735351,0.3283755779266357,0.3041954040527344,2.489466545427912,,,,,,,,,,,,,,,,,,,
4D_Diff,balanced_bitshuffle_lz4,10,6.054669259922167,9.362222582871203e-16,6.054669259922168,6.054669259922168,6.054669259922168,1.546281420331712e-14,1353.0053663253784,0.0,1353.0053663253784,1353.0053663253784,1353.0053663253784,0.0,7.760663390159607,0.09409711883619631,7.661675214767456,7.98491907119751,7.7442920207977295,1.2124880838861005,4.973477840423584,0.054884372277584074,4.888030767440796,5.075486660003662,4.9705586433410645,1.1035411042046517,1.030974099271792,0.012316500356593773,1.001888676474742,1.0441580693188928,1.0330195102275679,1.1946469232634735,1.6087078552334835,0.017672228060917856,1.576203531977016,1.6366509092553283,1.6094770989898288,1.0985355733439217,"(16, 16, 128, 128)"
4D_Diff,balanced_blosc_blosclz,10,6.269871807108067,0.0,6.269871807108067,6.269871807108067,6.269871807108067,0.0,1306.565788269043,0.0,1306.565788269043,1306.565788269043,1306.565788269043,0.0,8.430051255226136,0.33761736035030065,8.284681797027588,9.38842487335205,8.328840494155884,4.004926543489256,3.957726001739502,0.09252932466252428,3.798675537109375,4.093660593032837,3.933380126953125,2.3379416518944396,0.9502326514871257,0.03459010909636754,0.8521131188584218,0.9656375701563182,0.9605179009595259,3.640172650585475,2.022359646286463,0.047388391688661595,1.9542411536548767,2.1059971881904,2.033933691400658,2.3432227682983116,"(16, 16, 128, 128)"
4D_Diff,balanced_blosc_lz4,10,6.1829118131698975,9.362222582871203e-16,6.182911813169898,6.182911813169898,6.182911813169898,1.514209302311125e-14,1324.9420738220217,0.0,1324.9420738220217,1324.9420738220217,1324.9420738220217,0.0,5.0017561435699465,0.03842135887766685,4.944557428359985,5.086318492889404,4.995695352554321,0.7681573786251011,3.499845838546753,0.07996276929852703,3.3768699169158936,3.607229709625244,3.4810627698898315,2.284751185833091,1.599522682497047,0.012216161861206554,1.5728468461390843,1.6179405570486916,1.6013819879320272,0.7637379572595782,2.2868882593947872,0.052203781137891134,2.2177683829375874,2.369057795186386,2.2982089554695735,2.2827429772063543,"(16, 16, 128, 128)"
4D_Diff,balanced_blosc_lz4hc,10,7.046466465678421,0.0,7.046466465678421,7.046466465678421,7.046466465678421,0.0,1162.568507194519,0.0,1162.568507194519,1162.568507194519,1162.568507194519,0.0,34.12552833557129,0.17662707822905516,33.941293478012085,34.52402901649475,34.077765345573425,0.5175804942628393,3.2038838863372803,0.07436162576767506,3.089333295822144,3.29844331741333,3.1882723569869995,2.3209837936007784,0.23443422745658413,0.0012070321696948448,0.2317226647034097,0.2357010938661655,0.23475720974429343,0.5148702827185847,2.4981814925804176,0.0580338992881525,2.4253865324184725,2.5895554910889,2.509334072273681,2.3230457619077236,"(16, 16, 128, 128)"
4D_Diff,balanced_blosc_zlib,10,9.626571134492092,1.8724445165742407e-15,9.62657113449209,9.62657113449209,9.62657113449209,1.9450793957832555e-14,850.9779739379883,0.0,850.9779739379883,850.9779739379883,850.9779739379883,0.0,43.60300159454346,0.2756547253156859,43.34088182449341,44.06033778190613,43.460129380226135,0.6321920859461697,10.85756070613861,0.06777691920786959,10.755882740020752,10.956402778625488,10.849541783332825,0.624237073521957,0.18348017546731815,0.0011543611691042079,0.1815691935817453,0.1845832309641408,0.18407678097948899,0.6291476265291804,0.7368396023409469,0.004601974773103704,0.7301666579478947,0.7437790271023877,0.7373589447932136,0.6245558407125762,"(16, 16, 128, 128)"
4D_Diff,balanced_blosc_zstd,10,9.878275264707337,1.8724445165742407e-15,9.878275264707336,9.878275264707336,9.878275264707336,1.8955176550546505e-14,829.29456615448,0.0,829.29456615448,829.29456615448,829.29456615448,0.0,22.382923078536987,0.12695420844356545,22.218637466430664,22.64964079856873,22.36307430267334,0.5671922652734396,4.623979759216309,0.07810066923462836,4.491220712661743,4.716733694076538,4.609293699264526,1.689035707367914,0.35742564386312187,0.002019079947352721,0.3532064844271409,0.3600580824133302,0.3577332028770523,0.5648950997276342,1.7305570152219325,0.029318456415136446,1.6960889714945575,1.7812529180421337,1.7356447261447836,1.6941629866714647,"(16, 16, 128, 128)"
4D_Diff,balanced_gzip_1,10,6.752411462103711,9.362222582871203e-16,6.752411462103712,6.752411462103712,6.752411462103712,1.3865006058079296e-14,1213.196210861206,0.0,1213.196210861206,1213.196210861206,1213.196210861206,0.0,33.515012645721434,0.37391007118179015,33.16583299636841,34.26834464073181,33.402644991874695,1.115649500521743,12.238169407844543,0.08454658763401236,12.129055500030518,12.438282251358032,12.241149306297302,0.6908434163349533,0.2387254556185081,0.0026349126037481414,0.2334516033345565,0.2412120932067644,0.23950250351065883,1.1037417844366069,0.6537203975540773,0.0044812149412277015,0.6431756281400148,0.6595732041938361,0.6535334347146478,0.6854941283757334,"(16, 16, 128, 128)"
4D_Diff,balanced_gzip_6,10,7.589615135531792,9.362222582871203e-16,7.589615135531793,7.589615135531793,7.589615135531793,1.2335569611482292e-14,1079.3696193695068,0.0,1079.3696193695068,1079.3696193695068,1079.3696193695068,0.0,124.7705800294876,0.7704333319530666,123.72457265853882,125.8115816116333,124.89915919303894,0.6174799634424931,13.021853637695312,0.0933886796337058,12.912909269332886,13.247892379760742,13.004114270210266,0.7171688626830113,0.06411987986477868,0.0003960316106200483,0.0635871507020326,0.0646597505095353,0.0640517607848872,0.6176424713446635,0.6143800284474484,0.004364331154238088,0.6038696398396075,0.6195350585324217,0.6151899395752736,0.7103634480545937,"(16, 16, 128, 128)"
4D_Diff,balanced_gzip_9,10,7.867846871368956,0.0,7.867846871368956,7.867846871368956,7.867846871368956,0.0,1041.199725151062,0.0,1041.199725151062,1041.199725151062,1041.199725151062,0.0,436.3311526298523,1.130961177695074,434.51507568359375,438.2375988960266,436.54928410053253,0.2591978984032087,12.000506854057312,0.055797152127666935,11.928452014923096,12.110540390014648,11.994102835655212,0.4649566289677356,0.01833480912093953,4.7547741804420574e-05,0.0182549375502078,0.0184113289680781,0.0183255370327443,0.259330443479327,0.6666514473515156,0.003091853196650819,0.6605815878039711,0.6706653964815884,0.6669958606131619,0.463788567314177,"(16, 16, 128, 128)"
